Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NNA8	Q8NNA8_CORGL	Long-chain acyl-CoA synthetases (AMP-forming) (EC 6.2.1.3)	Cgl2296	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.2.1.3	67,060		Cgl2296
P50216	IDH_CORGL	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (Oxalosuccinate decarboxylase)	icd Cgl0664 cg0766	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.42	80,081	2B0T;3MBC;	Cgl0664
Q8NMV1	Q8NMV1_CORGL	ABC-type transporter, ATPase component	Cgl2463	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		40,315		Cgl2463
Q8NU84	Q8NU84_CORGL	Rhodanese-related sulfurtransferases	Cgl0055	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		20,771		Cgl0055
Q6M6E7	GLPX_CORGL	Fructose-1,6-bisphosphatase class 2 (FBPase class 2) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 2)	glpX fbp Cgl1019 cg1157	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.3.11	35,369		Cgl1019
Q8NSA1	Q8NSA1_CORGL	NTP pyrophosphohydrolases containing a Zn-finger, probably nucleic-acid-binding	Cgl0778	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		26,147		Cgl0778
Q8NLX1	Q8NLX1_CORGL	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase)	Cgl2815	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.4	34,347		Cgl2815
Q8NRB1	Q8NRB1_CORGL	Predicted flavoprotein involved in K+ transport	Cgl1141	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		53,636		Cgl1141
Q8NU89	Q8NU89_CORGL	NAD-dependent aldehyde dehydrogenases (EC 1.2.1.16)	Cgl0051	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.16	51,775		Cgl0051
Q8NRZ4	SYM_CORGL	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	metG metS Cgl0893 cg1017	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.10	67,619		Cgl0893
Q59284	DAPE_CORGL	Succinyl-diaminopimelate desuccinylase (SDAP desuccinylase) (EC 3.5.1.18)	dapE Cgl1109 cg1260	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.18	39,974	3TX8;	Cgl1109
Q8NTE1	DLDH_CORGL	Dihydrolipoyl dehydrogenase (LPD) (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of alpha-ketoacid dehydrogenase complexes)	lpd Cgl0366 cg0441	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.8.1.4	50,652		Cgl0366
Q9RHM6	URE3_CORGL	Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma)	ureA Cgl0084 cg0113	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.5	11,245		Cgl0084
Q8NNJ0	LIPA_CORGL	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA Cgl2209 cg2423	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.8.1.8	39,311		Cgl2209
Q8NQZ0	Q8NQZ0_CORGL	Co/Zn/Cd efflux system component	Cgl1281	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,024		Cgl1281
Q45291	GALE_CORGL	UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-galactose 4-epimerase)	galE Cgl1921 cg2104	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.1.3.2	35,263		Cgl1921
Q8NR61	Q8NR61_CORGL	Molybdopterin molybdenumtransferase (EC 2.10.1.1)	Cgl1196	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.10.1.1	42,036		Cgl1196
Q9KJU4	HIS8_CORGL	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC Cgl2101 cg2304	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.9	39,918	3CQ4;3CQ5;3CQ6;	Cgl2101
Q8NTL8	Q8NTL8_CORGL	Acyl-CoA dehydrogenases	Cgl0288	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		43,528		Cgl0288
Q8NT50	Q8NT50_CORGL	Phosphate transporter	Cgl0460	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		43,962		Cgl0460
Q8NNM1	Q8NNM1_CORGL	Geranylgeranyl pyrophosphate synthase (EC 2.5.1.1)	Cgl2172	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.1	40,157	3LK5;3QQV;	Cgl2172
Q8NQ22	SYA_CORGL	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS Cgl1632 cg1838	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.7	96,226		Cgl1632
Q8NM86	Q8NM86_CORGL	7,8-dihydroneopterin aldolase (EC 4.1.2.25)	Cgl2693	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.2.25	14,021		Cgl2693
O69282	MQO_CORGL	Malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	mqo Cgl2001 cg2192	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.5.4	54,832		Cgl2001
Q8NTW8	Q8NTW8_CORGL	Glutamine 2-oxoglutarate aminotransferase large subunit (EC 1.4.1.13)	Cgl0184	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.4.1.13	164,468		Cgl0184
Q8NQN9	Q8NQN9_CORGL	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	Cgl1387	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.4.46	25,942		Cgl1387
Q8NSD4	Q8NSD4_CORGL	Nucleoside-diphosphate-sugar pyrophosphorylases involved in lipopolysaccharide biosynthesis/translation initiation factor eIF2B subunits (EC 2.7.7.13)	Cgl0742	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.13	37,034		Cgl0742
Q8NRV7	Q8NRV7_CORGL	ABC-type transporter, ATPase component	Cgl0934	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,705		Cgl0934
P58893	CARA_CORGL	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase glutamine chain)	carA Cgl1610 cg1814	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.5.5	42,134		Cgl1610
Q8NNK2	COX2_CORGL	Cytochrome c oxidase subunit 2 (EC 7.1.1.9) (Cytochrome aa3 subunit 2) (Cytochrome c oxidase polypeptide II) (Oxidase aa(3) subunit 2)	ctaC Cgl2195 cg2409	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	7.1.1.9	39,632	7Q21;	Cgl2195
Q8NMH5	Q8NMH5_CORGL	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	Cgl2598	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.2.2	52,236		Cgl2598
Q46078	KPYK_CORGL	Pyruvate kinase (PK) (EC 2.7.1.40)	pyk Cgl2089 cg2291	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.40	51,471		Cgl2089
Q8NLR6	Q8NLR6_CORGL	Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II (EC 6.2.1.-)	Cgl2872	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.2.1.-	65,267		Cgl2872
Q8NLQ2	Q8NLQ2_CORGL	Predicted flavoprotein involved in K+ transport (EC 1.14.13.8)	Cgl2887	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.14.13.8	48,464		Cgl2887
Q8NTA0	Q8NTA0_CORGL	Uncharacterized protein	Cgl0407	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,755		Cgl0407
P0C1D8	DHAS_CORGL	Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase)	asd Cgl0252 cg0307	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.11	36,212		Cgl0252
Q8NNK9	Q8NNK9_CORGL	Glucokinase (EC 2.7.1.2) (Glucose kinase)	Cgl2185	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.2	34,187		Cgl2185
Q8NRW0	Q8NRW0_CORGL	ABC-type transporter, permease components	Cgl0931	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,933		Cgl0931
Q8NRP5	Q8NRP5_CORGL	Allophanate hydrolase subunit 1	Cgl1003	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,097		Cgl1003
Q8NU35	Q8NU35_CORGL	Xylulose kinase (Xylulokinase) (EC 2.7.1.17)	xylB Cgl0112	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.17	49,821		Cgl0112
O88101	ARLY_CORGL	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	argH Cgl1401 cg1588	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.2.1	51,042		Cgl1401
Q8NLJ8	Q8NLJ8_CORGL	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	Cgl2944	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,549		Cgl2944
Q7DIC8	ATPD_CORGL	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	atpH Cgl1209 cg1365	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,883		Cgl1209
Q8NS38	TYSY_CORGL	Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)	thyA Cgl0844 cg0966	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.45	30,230	4H0R;4H0U;	Cgl0844
Q8NTH9	Q8NTH9_CORGL	5'-nucleotidase/2',3'-cyclic phosphodiesterase and related esterases (EC 3.6.1.45)	Cgl0328	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.45	72,288		Cgl0328
P26512	AK_CORGL	Aspartokinase (EC 2.7.2.4) (Aspartate kinase)	lysC Cgl0251 cg0306	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.2.4	44,755	2DTJ;3AAW;3AB2;3AB4;	Cgl0251
Q8NTY7	IOLG_CORGL	Inositol 2-dehydrogenase (EC 1.1.1.18) (Myo-inositol 2-dehydrogenase) (MI 2-dehydrogenase)	iolG Cgl0164 cg0204	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.18	36,431		Cgl0164
Q8NLL5	MSRA_CORGL	Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase)	msrA Cgl2926 cg3236	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.8.4.11	23,931		Cgl2926
Q8NSH9	PRPD1_CORGL	2-methylcitrate dehydratase 1 (2-MC dehydratase) (EC 4.2.1.79)	prpD1 Cgl0694 cg0796	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.79	55,013		Cgl0694
Q8NST4	GLMM_CORGL	Phosphoglucosamine mutase (EC 5.4.2.10)	glmM Cgl0583 cg0675	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.2.10	46,354		Cgl0583
Q8NPA9	DUT_CORGL	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	dut Cgl1905 cg2086	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.23	15,863		Cgl1905
Q8NMD7	SYC_CORGL	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	cysS cysS1 Cgl2641 cg2924	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.16	51,047		Cgl2641
Q9K5E4	METK_CORGL	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	metK Cgl1603 cg1806	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.6	44,177		Cgl1603
Q8NM91	Q8NM91_CORGL	Pantoate--beta-alanine ligase (AMP-forming) (EC 6.3.2.1)	Cgl2688	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.1	28,064		Cgl2688
Q8NTR2	ASPAT_CORGL	Aspartate aminotransferase (AspAT) (EC 2.6.1.1)	Cgl0240	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.1	47,296	3PPL;5HXX;5IWQ;	Cgl0240
Q8NRD4	GLGC_CORGL	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC Cgl1118 cg1269	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.27	43,861		Cgl1118
Q8NQH0	THIM_CORGL	Hydroxyethylthiazole kinase (EC 2.7.1.50) (4-methyl-5-beta-hydroxyethylthiazole kinase) (TH kinase) (Thz kinase)	thiM Cgl1464 cg1655	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.50	26,911		Cgl1464
P48245	GLUD_CORGL	Glutamate transport system permease protein GluD (Glutamate uptake system protein GluD)	gluD Cgl1953 cg2139	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,866		Cgl1953
Q8NM48	Q8NM48_CORGL	Multisubunit Na+/H+ antiporter	Cgl2732	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,516		Cgl2732
Q9X4N0	PAND_CORGL	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain]	panD Cgl0135 cg0172	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.1.11	14,147		Cgl0135
P42449	ACEA_CORGL	Isocitrate lyase (ICL) (EC 4.1.3.1) (Isocitrase) (Isocitratase)	aceA Cgl2331 cg2560	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.3.1	47,228		Cgl2331
Q8NMJ8	Q8NMJ8_CORGL	Phosphate-binding protein PstS	Cgl2575	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		38,788		Cgl2575
P59011	PYRR_CORGL	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	pyrR Cgl1613 cg1817	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.2.9	20,952		Cgl1613
Q8NMH6	PUR7_CORGL	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC Cgl2597 cg2874	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.6	32,990		Cgl2597
Q8NL59	Q8NL59_CORGL	Thioredoxin reductase (EC 1.8.1.9)	Cgl3090	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.8.1.9	34,256		Cgl3090
P46395	BIOA_CORGL	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62) (7,8-diamino-pelargonic acid aminotransferase) (DAPA AT) (DAPA aminotransferase) (7,8-diaminononanoate synthase) (DANS) (Diaminopelargonic acid synthase)	bioA Cgl2604 cg2885	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.62	45,741		Cgl2604
P08499	DHOM_CORGL	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	hom thrA Cgl1183 cg1337	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.3	46,438		Cgl1183
P10341	PHEA_CORGL	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA Cgl2899 cg3207	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.51	33,740		Cgl2899
Q8NME7	Q8NME7_CORGL	ABC-type transporter, permease components	Cgl2630	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,554		Cgl2630
Q8NR60	MOAA_CORGL	GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A)	moaA Cgl1197 cg1352	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.99.22	41,280		Cgl1197
Q8NRQ2	COAA_CORGL	Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase)	coaA Cgl0995 cg1132	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.33	35,316		Cgl0995
Q8NQ98	ACNA_CORGL	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (Iron-responsive protein-like) (IRP-like) (Probable 2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (RNA-binding protein)	acn Cgl1540 cg1737	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.3; 4.2.1.99	101,726		Cgl1540
Q8NT47	Q8NT47_CORGL	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	menB Cgl0463	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.3.36	35,540		Cgl0463
P06561	TRPB_CORGL	Tryptophan synthase beta chain (EC 4.2.1.20)	trpB Cgl3034 cg3363	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.20	44,797		Cgl3034
Q8NMD5	Q8NMD5_CORGL	Beta-fructosidases (Levanase/invertase) (EC 3.2.1.26)	Cgl2643	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.2.1.26	47,783		Cgl2643
Q79VD9	Q79VD9_CORGL	Cystathionine beta-lyases/cystathionine gamma-synthases (EC 2.5.1.48)	Cgl2446	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.48	41,658	5X5H;	Cgl2446
Q8NSW4	Q8NSW4_CORGL	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase (EC 2.7.9.2)	Cgl0551	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.9.2	65,171		Cgl0551
Q8NS51	Q8NS51_CORGL	Phosphoserine transaminase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	Cgl0828	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.52	40,046		Cgl0828
Q8NLV7	Q8NLV7_CORGL	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases (EC 3.5.1.18)	Cgl2829	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.18	47,772		Cgl2829
Q8NTQ7	Q8NTQ7_CORGL	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD (EC 6.3.5.13) (Lipid II isoglutaminyl synthase glutaminase subunit) (EC 3.5.1.2)	gatD Cgl0245	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.5.13; 3.5.1.2	26,431		Cgl0245
Q8NNJ7	COBS_CORGL	Adenosylcobinamide-GDP ribazoletransferase (EC 2.7.8.26) (Cobalamin synthase) (Cobalamin-5'-phosphate synthase)	cobS Cgl2201 cg2415	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.8.26	32,436		Cgl2201
Q8NS65	Q8NS65_CORGL	PLP-dependent aminotransferases (EC 2.6.1.7)	Cgl0814	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.7	44,324		Cgl0814
Q8NRS1	ENO_CORGL	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	eno Cgl0974 cg1111	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.11	44,949		Cgl0974
Q8NLI0	Q8NLI0_CORGL	Cation transport ATPases	Cgl2962	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		77,418		Cgl2962
Q8NRH5	Q8NRH5_CORGL	Lipoate-protein ligase A	Cgl1074	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,352		Cgl1074
Q8NSM0	FOLD_CORGL	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	folD Cgl0648 cg0750	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.5.1.5; 3.5.4.9	30,150		Cgl0648
Q8NSU2	Q8NSU2_CORGL	Subtilisin-like serine proteases	Cgl0575	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,594		Cgl0575
