Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NNQ0	Q8NNQ0_CORGL	Pseudouridine synthase (EC 5.4.99.-)	Cgl2138	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.99.-	33,332		Cgl2138
Q8NRY9	Q8NRY9_CORGL	DDE_Tnp_ISL3 domain-containing protein	Cgl0900	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,395		Cgl0900
Q8NRN2	Q8NRN2_CORGL	Acyl-CoA dehydrogenases	Cgl1016	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		38,969		Cgl1016
Q8NTA8	Q8NTA8_CORGL	Uncharacterized protein	Cgl0399	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,001		Cgl0399
Q8NQN2	Q8NQN2_CORGL	Uncharacterized protein	Cgl1402	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		41,029		Cgl1402
Q8NMB0	Q8NMB0_CORGL	NAD-dependent aldehyde dehydrogenases (EC 1.2.1.-)	Cgl2668	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.-	51,085		Cgl2668
Q8NTH2	Q8NTH2_CORGL	Nitroreductase (EC 1.6.99.3)	Cgl0335	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.6.99.3	21,222		Cgl0335
Q9Z472	HIS1_CORGL	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	hisG Cgl1504 cg1698	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.2.17	30,229		Cgl1504
Q8NL68	Q8NL68_CORGL	HMA domain-containing protein	Cgl3081	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,865		Cgl3081
Q8NQD9	Q8NQD9_CORGL	Uncharacterized protein	Cgl1496	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		56,730		Cgl1496
Q8NNS9	Q8NNS9_CORGL	SAM-dependent methyltransferases	Cgl2108	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,959		Cgl2108
Q8NRC6	Q8NRC6_CORGL	Hypothetical membrane protein	Cgl1126	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		18,618		Cgl1126
Q8NNX5	RIMM_CORGL	Ribosome maturation factor RimM	rimM Cgl2052 cg2251	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		18,618		Cgl2052
Q8NLZ7	Q8NLZ7_CORGL	Arr-ms domain-containing protein	Cgl2789	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,276		Cgl2789
Q8NTU5	Q8NTU5_CORGL	Uncharacterized protein	Cgl0207	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,676		Cgl0207
Q8NTB5	Q8NTB5_CORGL	Hypothetical membrane protein	Cgl0392	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,608	6JSB;	Cgl0392
Q8NM63	Q8NM63_CORGL	Uncharacterized protein	Cgl2717	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,845		Cgl2717
P94335	MURC_CORGL	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	murC Cgl2157 cg2368	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.8	51,181		Cgl2157
Q8NS61	Q8NS61_CORGL	Uncharacterized protein	Cgl0818	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		8,362	7Q21;	Cgl0818
Q8NP22	Q8NP22_CORGL	Hypothetical membrane protein	Cgl2004	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,881		Cgl2004
Q8NNA0	Q8NNA0_CORGL	Uncharacterized protein, probably involved in trehalose biosynthesis	Cgl2304	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,933		Cgl2304
P40111	THYX_CORGL	Flavin-dependent thymidylate synthase (FDTS) (EC 2.1.1.148) (FAD-dependent thymidylate synthase) (Thymidylate synthase ThyX) (TS) (TSase)	thyX Cgl1972 cg2162	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.148	28,065	3FNN;3GE9;	Cgl1972
Q8NRQ1	Q8NRQ1_CORGL	Anthranilate/para-aminobenzoate synthases component I (EC 4.1.3.-)	Cgl0997	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.3.-	67,263		Cgl0997
Q8NLZ4	Q8NLZ4_CORGL	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	Cgl2792	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		43,210		Cgl2792
Q8NQI6	Q8NQI6_CORGL	Uncharacterized CBS domain-containing proteins	Cgl1448	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,255		Cgl1448
Q8NMB2	DISA_CORGL	DNA integrity scanning protein DisA (Cyclic di-AMP synthase) (c-di-AMP synthase) (Diadenylate cyclase) (EC 2.7.7.85)	disA Cgl2666 cg2951	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.85	40,171		Cgl2666
Q8NQP7	RL35_CORGL	50S ribosomal protein L35	rpmI Cgl1379 cg1564	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,255		Cgl1379
Q8NPN0	Q8NPN0_CORGL	Uncharacterized protein	Cgl1782	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,134		Cgl1782
Q8NM04	Q8NM04_CORGL	Predicted transcriptional regulators	Cgl2782	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,488		Cgl2782
Q8NNN9	Q8NNN9_CORGL	Hypothetical membrane protein	Cgl2149	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,960		Cgl2149
Q8NMU9	Q8NMU9_CORGL	Tyr recombinase domain-containing protein	Cgl2464	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,267		Cgl2464
Q8NLM5	Q8NLM5_CORGL	Metallophos domain-containing protein	Cgl2916	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,587		Cgl2916
Q8NNV9	Q8NNV9_CORGL	Uncharacterized protein	Cgl2071	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,753		Cgl2071
Q8NQT9	Q8NQT9_CORGL	Integrase	Cgl1336	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,424		Cgl1336
Q8NP87	Q8NP87_CORGL	Uncharacterized protein	Cgl1929	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,366		Cgl1929
Q8NTB7	Q8NTB7_CORGL	ABC-type transporter, permease components	Cgl0390	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,937		Cgl0390
Q8NQ09	Q8NQ09_CORGL	L-serine dehydratase (EC 4.3.1.17)	Cgl1645	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.1.17	46,563		Cgl1645
Q8NQ76	Q8NQ76_CORGL	Predicted membrane components of an uncharacterized iron-regulated ABC-type transporter SufB	Cgl1563	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		42,280		Cgl1563
Q8NPC3	Q8NPC3_CORGL	Core-binding (CB) domain-containing protein	Cgl1891	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		26,619		Cgl1891
Q8NR32	Q8NR32_CORGL	Cysteine desulfurase (EC 2.8.1.7)	Cgl1232	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.8.1.7	39,030		Cgl1232
Q8NSG9	Q8NSG9_CORGL	Uncharacterized protein	Cgl0706	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		8,934		Cgl0706
Q8NQ46	DEF1_CORGL	Peptide deformylase 1 (PDF 1) (EC 3.5.1.88) (Polypeptide deformylase 1)	def1 Cgl1601 cg1804	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.88	18,543		Cgl1601
Q8NSV9	Q8NSV9_CORGL	Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M)	map Cgl0558	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.4.11.18	27,961		Cgl0558
Q8NQX7	Q8NQX7_CORGL	Hypothetical membrane protein	Cgl1295	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		18,810		Cgl1295
P38376	SECY_CORGL	Protein translocase subunit SecY	secY Cgl0555 cg0647	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,903		Cgl0555
Q8NQ93	Y1545_CORGL	UPF0210 protein Cgl1545/cg1743	Cgl1545 cg1743	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,987		Cgl1545
Q8NR63	Q8NR63_CORGL	Uncharacterized CBS domain-containing proteins	Cgl1194	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		50,760	2P3H;	Cgl1194
Q8NQ24	Q8NQ24_CORGL	Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase)	mltG Cgl1630	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.2.-	41,844		Cgl1630
Q8NSY3	Q8NSY3_CORGL	ABC-type transporter, duplicated ATPase component	Cgl0532	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		59,565		Cgl0532
Q8NRM3	EX7L_CORGL	Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)	xseA Cgl1025 cg1163	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.11.6	45,582		Cgl1025
Q8NPW3	Q8NPW3_CORGL	Uncharacterized protein	Cgl1698	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,829		Cgl1698
Q8NQN7	SYFA_CORGL	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	pheS Cgl1389 cg1574	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.20	37,846		Cgl1389
Q8NM06	Q8NM06_CORGL	Uncharacterized protein	Cgl2779	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,250		Cgl2779
Q8NNH1	Q8NNH1_CORGL	Uncharacterized protein	Cgl2232	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,807		Cgl2232
Q8NU58	Q8NU58_CORGL	Uncharacterized protein	Cgl0082	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,185		Cgl0082
Q8NNB3	HRCA_CORGL	Heat-inducible transcription repressor HrcA	hrcA Cgl2291 cg2516	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,091		Cgl2291
Q8NT56	Q8NT56_CORGL	Transcriptional regulator	Cgl0454	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,136		Cgl0454
Q8NLN0	LDH_CORGL	L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27)	ldh Cgl2911 cg3219	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.27	34,405		Cgl2911
Q8NTG4	Q8NTG4_CORGL	Cmt1	cmt1 Cgl0343	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,506	4H18;	Cgl0343
Q8NLM9	Q8NLM9_CORGL	Uncharacterized protein	Cgl2912	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		65,753		Cgl2912
Q9AE11	RUVC_CORGL	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.21.10) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC)	ruvC Cgl1662 cg1871	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.21.10	24,097		Cgl1662
P42461	THIX_CORGL	Thiamine biosynthesis protein X	thiX Cgl2332 cg2561	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,251		Cgl2332
Q8NQF4	Q8NQF4_CORGL	Uncharacterized protein	Cgl1481	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		43,723		Cgl1481
Q8NMN4	Q8NMN4_CORGL	NADPH:quinone reductase and related Zn-dependent oxidoreductases (EC 1.1.1.1)	Cgl2537	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.1	35,841		Cgl2537
Q8NTX2	Q8NTX2_CORGL	Transcriptional regulators	Cgl0179	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,544		Cgl0179
Q8NPP1	Q8NPP1_CORGL	Nudix hydrolase domain-containing protein	Cgl1770	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		29,558		Cgl1770
Q8NN15	Q8NN15_CORGL	Protocatechuate 3,4-dioxygenase beta subunit (EC 1.13.11.3)	Cgl2398	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.13.11.3	26,334		Cgl2398
Q8NMW8	Q8NMW8_CORGL	Transcriptional regulator	Cgl2445	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,673		Cgl2445
Q8NPI5	Q8NPI5_CORGL	Uncharacterized protein	Cgl1828	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,520		Cgl1828
Q8NN26	CLPX_CORGL	ATP-dependent Clp protease ATP-binding subunit ClpX	clpX Cgl2387 cg2620	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		46,941		Cgl2387
Q8NPN8	Q8NPN8_CORGL	Uncharacterized protein	Cgl1773	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		80,012		Cgl1773
Q8NM93	Q8NM93_CORGL	DUF559 domain-containing protein	Cgl2686	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,135		Cgl2686
Q8NTD4	Q8NTD4_CORGL	Hypothetical membrane protein	Cgl0373	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,130		Cgl0373
Q8NL71	Q8NL71_CORGL	Uncharacterized protein	Cgl3078	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		8,647		Cgl3078
Q8NMR1	Q8NMR1_CORGL	DDE_Tnp_IS240 domain-containing protein	Cgl2504	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,136		Cgl2504
Q8NMP7	Q8NMP7_CORGL	Rad3-related DNA helicases	Cgl2519	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		63,832		Cgl2519
Q8NQG2	Q8NQG2_CORGL	Sulfate permease and related transporters (MFS superfamily)	Cgl1473	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		51,787		Cgl1473
Q8NNC0	Q8NNC0_CORGL	DNA repair protein RecO (Recombination protein O)	recO Cgl2284	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		26,903		Cgl2284
Q8NSC1	Q8NSC1_CORGL	Histidine kinase (EC 2.7.13.3)	Cgl0755	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.13.3	54,189		Cgl0755
H7C7J6	H7C7J6_CORGL	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	Cgl2530	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.17.4.1	80,362		Cgl2530
Q8NLZ2	Q8NLZ2_CORGL	Uncharacterized protein	Cgl2794	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		9,281		Cgl2794
Q8NNI5	Q8NNI5_CORGL	Uncharacterized ACR, double-stranded beta-helix domain	Cgl2216	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,524		Cgl2216
Q8NN48	Q8NN48_CORGL	Hypothetical membrane protein	Cgl2365	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,224		Cgl2365
Q8NNL6	Q8NNL6_CORGL	Hypothetical membrane protein	Cgl2177	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		48,180		Cgl2177
Q8NPV2	Q8NPV2_CORGL	Uncharacterized protein	Cgl1709	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,917		Cgl1709
Q8NRU8	GLMU_CORGL	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU Cgl0943 cg1076	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.23; 2.3.1.157	50,457		Cgl0943
Q8NSU4	Q8NSU4_CORGL	Cyclopropane fatty acid synthase and related methyltransferases (EC 2.1.1.79)	Cgl0573	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.79	51,357		Cgl0573
Q8NTB6	Q8NTB6_CORGL	ABC-type transporter, ATPase component	Cgl0391	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,492		Cgl0391
Q8NTJ5	Q8NTJ5_CORGL	ATPase involved in DNA replication (EC 2.7.7.7)	Cgl0312	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.7	44,862		Cgl0312
Q8NTV6	Q8NTV6_CORGL	Hypothetical membrane protein	Cgl0196	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,345		Cgl0196
Q8NU03	Q8NU03_CORGL	Predicted enzyme related to lactoylglutathione lyase	Cgl0148	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,174		Cgl0148
Q8NS17	RS14_CORGL	30S ribosomal protein S14	rpsN Cgl0867 cg0989	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,732		Cgl0867
Q8NSR9	Q8NSR9_CORGL	Transcriptional regulator WhiB	whiB Cgl0599	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,178		Cgl0599
Q8NS57	Q8NS57_CORGL	Uncharacterized protein	Cgl0822	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,898		Cgl0822
Q8NPA7	Q8NPA7_CORGL	Uncharacterized protein	Cgl1907	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		7,816		Cgl1907
Q8NPQ6	Q8NPQ6_CORGL	Uncharacterized protein	Cgl1755	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		52,289		Cgl1755
Q8NLW5	Q8NLW5_CORGL	Uncharacterized BCR	Cgl2821	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,355		Cgl2821
P35868	SYR_CORGL	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	argS Cgl1179 cg1333	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.19	59,723		Cgl1179
Q8NNZ3	Q8NNZ3_CORGL	Signal peptidase I (EC 3.4.21.89)	Cgl2034	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.4.21.89	28,301		Cgl2034
Q8NM90	Q8NM90_CORGL	Rossmann-like domain-containing protein	Cgl2689	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,417	3DFU;	Cgl2689
Q8NRV9	Q8NRV9_CORGL	ABC-type transporter, permease components	Cgl0932	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,872		Cgl0932
Q8NN34	Q8NN34_CORGL	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	Cgl2379	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.2.2.n1	21,491	5ITS;5ZBL;	Cgl2379
Q8NN93	Q8NN93_CORGL	Hypothetical membrane protein	Cgl2313	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,068		Cgl2313
Q8NNM2	Q8NNM2_CORGL	Methylenetetrahydrofolate reductase (EC 1.5.1.20)	Cgl2171	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.5.1.20	36,227		Cgl2171
Q8NM60	Q8NM60_CORGL	Uncharacterized protein	Cgl2720	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		74,063		Cgl2720
Q8NMX5	Q8NMX5_CORGL	ABC-type transporter, permease components	Cgl2438	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,532		Cgl2438
